sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.3416;9.7662;0.5938;-2.334;9.5218;0.2405;0.931;0.0337;0.6693;0.0669;0.2612;0.0182;0.0;-9.42;-47.7;16.26;214.56;-76.16;84.12;0.0;996.79;65.835;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;36053;2020-12-03 17:39:28:134
-3.6201;8.6936;-2.2195;-2.472;9.4472;-0.9002;-1.1481;-0.7535;-1.3193;0.1713;-0.0356;-0.308;0.0;-12.54;-45.12;21.6;235.62;-75.52;107.13;0.0;996.79;57.161;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;36553;2020-12-03 17:39:28:634
-2.6098;10.7718;-1.676;-3.3414;9.1566;-1.0781;-0.3745;0.636;-1.1773;-0.5269;-0.1969;-0.0808;1.0;-9.42;-48.72;14.94;218.74;-69.02;107.88;0.0;996.83;54.07;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;37053;2020-12-03 17:39:29:134
-1.9034;9.6848;0.1796;-2.4313;9.4991;-0.1614;1.0259;0.2743;0.4272;0.0492;-0.079;-0.0288;0.0;-14.1;-46.08;13.98;211.76;-75.61;93.8;0.0;996.78;55.452;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;37553;2020-12-03 17:39:29:634
-2.2506;13.9658;-1.02;-2.3267;9.5265;-0.0473;1.6132;4.3675;-1.6455;0.0815;-0.5378;-0.0136;0.0;-10.44;-48.24;14.28;214.29;-76.27;91.16;0.0;996.79;56.651;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;38053;2020-12-03 17:39:30:134
-4.2187;14.3058;-0.9386;-1.8043;9.5942;-0.931;-3.5493;4.8744;-1.6189;-0.3406;-0.0149;0.425;0.0;-15.6;-44.58;22.08;241.77;-74.71;120.2;0.0;996.82;57.939;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;38553;2020-12-03 17:39:30:634
-2.1812;10.1302;-1.8723;-2.0746;9.4859;-1.3723;-0.8512;-0.7157;0.5846;0.4774;0.0706;0.3566;1.0;-11.22;-41.58;28.02;261.14;-75.31;123.48;0.0;996.79;56.753;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;39053;2020-12-03 17:39:31:134
-0.1724;8.4733;-3.9889;-1.7655;9.1341;-3.1019;0.7934;-0.2633;-0.7242;-0.048;0.381;0.0304;1.0;-15.9;-39.24;27.6;272.27;-68.66;150.35;0.0;996.83;54.786;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;39553;2020-12-03 17:39:31:634
-3.9601;10.4534;-0.1125;-2.5662;9.3369;-1.5512;-1.4035;0.5059;1.0724;-0.5104;-0.2837;0.0041;0.0;-7.38;-40.86;25.98;258.14;-72.19;121.15;0.0;996.83;61.197;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;40054;2020-12-03 17:39:32:135
-0.4956;10.0296;0.012;-2.1425;9.5652;-0.2959;1.0651;0.8835;0.4395;0.2165;0.1837;-0.0148;1.0;-10.56;-42.0;21.78;233.95;-77.26;97.86;0.0;996.78;59.071;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;40552;2020-12-03 17:39:32:633
-3.0144;7.6258;-3.5723;-1.3669;9.4126;-2.3882;-1.2716;-1.3751;-0.7147;0.4975;0.6345;0.0616;2.0;-15.48;-36.48;29.34;284.13;-73.7;150.22;0.0;996.83;57.423;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;41053;2020-12-03 17:39:33:134
4.2858;9.1222;-4.7287;1.3561;8.7896;-4.1322;3.5067;0.5625;-0.5463;-0.0541;-0.1096;-0.1889;2.0;-28.86;-33.66;24.84;305.93;-63.67;-161.83;0.0;996.83;60.095;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;41553;2020-12-03 17:39:33:634
-1.4557;10.02;-2.1836;-1.5692;9.3512;-2.5026;0.7599;0.9753;-0.0449;-0.6136;-0.9055;-0.363;2.0;-13.26;-39.84;23.28;269.87;-72.47;147.91;0.0;996.8;57.244;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;42053;2020-12-03 17:39:34:134
-3.158;9.2156;1.2977;-2.3865;9.5085;0.2524;-0.7763;0.0423;1.2057;0.3906;-0.5805;0.1691;1.0;-2.28;-44.28;19.62;232.4;-75.59;83.34;0.0;996.78;60.124;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;42553;2020-12-03 17:39:34:634
-1.4366;8.1597;-0.4453;-2.4988;9.4689;-0.5155;1.0622;-1.3092;0.0702;-0.1817;-0.0185;-0.1583;0.0;-4.56;-40.2;30.9;253.85;-74.92;101.66;0.0;996.83;59.423;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;43053;2020-12-03 17:39:35:134
-4.3959;11.1334;-0.6465;-3.544;9.1428;-0.1406;-1.5223;0.2044;-1.5426;-0.6222;-0.0882;-0.0056;0.0;-1.2;-45.54;25.74;237.45;-68.8;92.27;0.0;996.82;62.122;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;43553;2020-12-03 17:39:35:634
-1.6066;9.3712;0.9074;-1.9714;9.6049;0.1718;0.712;0.0608;0.853;0.3479;-0.2959;0.0164;0.0;-10.2;-45.42;21.78;222.91;-77.57;82.69;0.0;996.79;65.818;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;44053;2020-12-03 17:39:36:134
-3.6561;9.5795;-0.3615;-2.4715;9.4875;-0.2201;-0.9499;0.0153;-0.3042;-0.0309;0.5587;0.0261;0.0;-7.32;-44.52;25.02;236.02;-75.72;92.06;0.0;996.83;59.185;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;44553;2020-12-03 17:39:36:634
-3.1197;8.1094;0.2322;-3.2494;9.2504;-0.204;0.4266;-0.0085;0.781;-0.0785;0.8006;0.0805;0.0;-7.02;-47.34;16.56;219.4;-70.61;93.59;0.0;996.85;55.808;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;45053;2020-12-03 17:39:37:134
-1.5443;8.8971;0.6393;-1.851;9.6185;0.4776;0.3067;-0.7214;0.1617;-0.0211;-0.4474;0.0426;0.0;-14.58;-46.86;9.96;191.94;-78.42;74.24;0.0;996.81;58.98;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;45552;2020-12-03 17:39:37:633
-1.9825;9.941;-0.2275;-1.842;9.631;-0.1472;-0.0782;0.0515;0.1448;0.1946;-0.7504;0.1367;0.0;-14.16;-43.98;19.98;225.86;-79.14;94.57;0.0;996.82;62.998;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;46053;2020-12-03 17:39:38:134
-3.1293;8.8708;-1.1038;-1.33;9.6993;-0.5704;-2.0029;-0.2443;-0.0401;0.5073;-0.955;-0.0716;0.0;-10.5;-43.08;26.64;260.31;-81.51;113.21;0.0;996.87;62.7;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;46553;2020-12-03 17:39:38:634
-1.6712;9.5747;-0.5794;-1.6615;9.5666;-1.3747;0.1388;0.4175;0.4003;-0.029;-0.0014;0.039;1.0;-4.8;-41.64;32.16;283.93;-77.3;129.6;0.0;996.89;58.116;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;47052;2020-12-03 17:39:39:133
-0.2394;8.6888;-1.7646;-1.0088;9.5338;-2.0638;0.7693;-0.845;0.2992;0.5745;-0.3466;0.0439;1.0;-7.56;-38.16;38.58;311.81;-76.45;153.95;0.0;996.86;58.098;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;47553;2020-12-03 17:39:39:634
-2.4709;8.7798;-4.2762;-1.7976;8.9541;-3.5724;-0.5631;-0.5742;-0.9839;0.0406;-0.0601;-0.1192;2.0;-0.42;-33.0;43.08;318.2;-65.93;153.29;0.0;996.91;59.401;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;48053;2020-12-03 17:39:40:134
-1.3911;9.1174;-3.8596;-2.0827;8.857;-3.6586;0.4427;0.3011;0.0337;0.0363;0.1042;-0.0441;2.0;-4.5;-31.74;43.98;306.98;-64.58;150.35;0.0;996.95;51.833;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;48552;2020-12-03 17:39:40:633
-1.0295;9.9506;-3.3065;-1.2448;9.2215;-3.0959;0.1266;-0.1688;0.2706;0.0467;0.1201;0.0463;1.0;-5.88;-33.78;42.3;317.25;-70.11;158.1;0.0;996.78;61.551;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;49053;2020-12-03 17:39:41:134
-1.2905;8.5524;-4.0032;-0.761;9.0124;-3.7904;-0.053;-0.6492;-0.05;-0.0052;-0.1438;0.1275;1.0;-4.38;-33.18;43.8;334.1;-66.78;168.65;0.0;996.82;60.945;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;49553;2020-12-03 17:39:41:634
-2.3129;10.5588;-4.4222;-1.6982;8.8533;-3.8607;0.4532;0.8291;-0.0468;-0.117;-0.1401;0.1019;2.0;-4.32;-32.34;44.52;315.25;-64.53;156.26;0.0;996.89;63.005;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;50053;2020-12-03 17:39:42:134
-1.4318;8.854;-2.0926;-1.6509;9.2442;-2.8265;0.3053;-0.2848;0.8129;-0.4585;-0.0198;-0.2341;2.0;-6.06;-38.52;36.6;304.13;-69.35;153.64;0.0;996.77;55.015;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;50553;2020-12-03 17:39:42:634
-2.6217;9.7686;0.34;-2.0698;9.5442;-0.8919;0.049;-0.1921;0.7003;-0.3198;0.205;-0.1461;1.0;-7.44;-43.44;30.36;261.4;-76.71;113.31;0.0;996.69;57.195;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;51053;2020-12-03 17:39:43:134
-3.498;10.7048;-0.5698;-2.8022;9.3966;0.1457;-0.5258;2.2324;-0.8687;-0.7309;0.563;-0.6275;0.0;-8.28;-45.78;20.88;226.82;-75.21;89.54;0.0;996.74;59.173;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;51553;2020-12-03 17:39:43:634
-1.2498;13.0632;0.2849;-3.476;9.1677;0.2022;-1.145;0.1317;-0.9803;0.2856;2.7517;0.4067;2.0;-10.26;-49.5;3.48;185.13;-69.2;86.67;0.0;996.8;62.162;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;52053;2020-12-03 17:39:44:134
-2.4278;9.4526;-0.4118;-1.7921;9.6367;0.3032;-0.4704;0.199;-0.3703;0.12;0.541;-0.1211;0.0;-6.96;-48.6;-4.86;157.94;-79.32;80.4;0.0;996.79;63.14;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;52552;2020-12-03 17:39:44:633
-1.5491;8.8708;-1.5323;-1.6342;9.6348;-0.819;-0.3794;-0.06;-0.5386;0.0235;1.3443;-0.0899;0.0;-5.58;-50.28;-3.48;177.73;-79.77;111.32;0.0;996.82;61.811;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;53052;2020-12-03 17:39:45:133
-0.1365;8.7176;-2.5619;-1.0784;9.621;-1.5629;0.9419;-0.9035;-0.999;-0.2581;0.133;-0.4235;0.0;-1.5;-47.7;-4.56;171.74;-78.84;145.39;0.0;996.83;60.71;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;53553;2020-12-03 17:39:45:634
-1.9633;9.8381;0.9697;-2.1573;9.556;-0.4461;0.3065;0.7729;1.3056;-0.0974;0.2386;0.1972;0.0;6.36;-47.1;-12.66;117.94;-77.02;101.68;0.0;996.8;60.654;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;54054;2020-12-03 17:39:46:135
-2.9138;9.4813;-1.3001;-1.7219;9.6098;-0.9253;-1.4026;-0.3416;-0.0946;0.1976;0.1812;0.1147;0.0;6.12;-46.98;-8.46;128.63;-78.5;118.25;0.0;996.77;61.114;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;54553;2020-12-03 17:39:46:634
0.4429;9.4071;-3.5292;-0.3056;9.3748;-2.8619;0.0542;-0.5997;-1.0408;0.0492;0.8104;0.4562;0.0;0.78;-47.88;2.76;176.53;-72.93;173.91;0.0;996.82;63.0;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;55053;2020-12-03 17:39:47:134
-1.0319;9.3233;-3.1221;-0.5468;9.4956;-2.3885;-0.4229;-0.7469;-0.2333;-0.4914;-0.9086;-0.3074;0.0;4.02;-46.56;-1.14;160.78;-75.53;167.11;0.0;996.82;62.179;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;55553;2020-12-03 17:39:47:634
-1.9633;10.2259;0.9002;-1.9133;9.606;-0.4844;-0.0883;0.766;1.8133;-0.1097;-0.7522;0.0109;0.0;4.92;-45.54;-13.38;118.9;-78.39;104.21;0.0;996.77;64.147;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;56055;2020-12-03 17:39:48:136
-1.8795;9.6633;-0.3136;-1.6966;9.6383;-0.6289;-0.1829;0.025;0.3152;0.2062;0.1867;-0.0527;0.0;3.18;-46.8;-9.6;131.82;-79.37;110.34;0.0;996.77;62.6;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;56553;2020-12-03 17:39:48:634
-1.1062;9.8165;-2.9785;-1.5979;9.5765;-1.3814;0.2499;-0.5094;-1.2715;-0.1054;0.6724;-0.0056;0.0;5.52;-47.4;-7.08;137.78;-77.56;130.84;0.0;996.81;63.345;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;57053;2020-12-03 17:39:49:134
-1.9082;10.3672;-1.087;-1.4532;9.5945;-1.4158;0.0932;-0.8458;0.0846;-0.263;-0.732;-0.1645;0.0;4.38;-46.14;-10.56;143.12;-78.06;134.25;0.0;996.8;62.03;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;57553;2020-12-03 17:39:49:634
-2.6169;9.4263;0.3472;-2.0316;9.5934;0.0924;-0.7122;-0.3204;0.3362;0.0076;0.2056;0.2027;0.0;3.54;-45.24;-12.78;110.73;-78.03;87.4;0.0;996.76;61.668;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;58056;2020-12-03 17:39:50:137
-2.9761;10.0607;-0.8093;-1.7392;9.6418;-0.425;-1.2369;0.4189;-0.3842;0.0534;-0.2867;0.1446;0.0;2.64;-46.44;-9.66;127.04;-79.48;103.73;0.0;996.77;61.302;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;58553;2020-12-03 17:39:50:634
-2.0184;8.8037;-1.9825;-1.508;9.5314;-1.7458;-1.2502;-0.9623;0.1823;0.0797;0.0334;-0.0337;0.0;2.04;-47.58;-6.78;158.13;-76.39;139.18;0.0;996.81;62.29;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;59053;2020-12-03 17:39:51:134
-1.8173;10.1182;1.2738;-2.1508;9.5577;-0.4409;1.0159;1.0202;1.7267;-0.0987;-0.1768;0.0164;0.0;3.18;-44.58;-13.26;129.84;-76.65;106.17;0.0;996.79;62.802;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;59553;2020-12-03 17:39:51:634
-1.676;9.807;0.5698;-1.6812;9.6587;-0.2318;0.1273;0.1052;0.5934;0.109;-0.0204;0.0029;0.0;-0.12;-45.06;-10.98;130.38;-80.03;97.85;0.0;996.77;61.907;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;60053;2020-12-03 17:39:52:134
-1.8412;9.3592;-2.6241;-1.9389;9.5637;-0.9726;0.622;-0.2931;-1.4792;0.1017;-0.0949;-0.1254;0.0;0.84;-45.18;-6.9;151.09;-77.22;116.64;0.0;996.79;62.819;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;60553;2020-12-03 17:39:52:634
-2.5451;8.5308;-1.7358;-2.3434;9.3595;-1.7545;-0.4675;-0.7138;0.0809;-0.1457;0.0193;0.0622;0.0;-0.66;-45.66;-2.34;176.51;-72.53;128.0;0.0;996.82;59.827;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;61053;2020-12-03 17:39:53:134
-1.8819;9.716;0.4382;-2.2765;9.526;-0.4923;0.6173;0.178;1.0574;-0.0858;-0.0418;0.0591;0.0;-3.0;-44.16;-9.18;151.68;-76.26;102.2;0.0;996.79;60.259;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;61553;2020-12-03 17:39:53:634
-2.1309;9.637;-0.9697;-2.0245;9.5945;-0.1327;-0.2022;-0.2209;-0.6598;-0.0559;0.0102;0.0707;0.0;-3.84;-44.34;-9.54;144.55;-78.06;93.75;0.0;996.79;65.131;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;62053;2020-12-03 17:39:54:134
-2.1381;9.8093;0.3663;-1.872;9.6252;0.1424;-0.132;0.0764;0.2096;-0.0504;-0.0625;0.0591;0.0;-5.64;-44.34;-10.2;142.43;-78.96;85.65;0.0;996.79;60.754;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;62553;2020-12-03 17:39:54:634
-1.1397;10.3145;1.0511;-1.9052;9.6191;-0.1183;0.981;0.1232;0.4846;0.1084;0.0676;-0.0832;0.0;-5.28;-45.0;-9.48;148.59;-78.78;93.55;0.0;996.78;60.923;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;63053;2020-12-03 17:39:55:134
-4.2091;8.787;-1.585;-2.3391;9.5196;-0.2757;-0.7352;-0.1029;-1.2447;-0.2294;-0.2647;-0.4864;0.0;-0.84;-45.06;-8.28;148.31;-76.1;96.72;0.0;996.79;64.982;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;63553;2020-12-03 17:39:55:634
-1.6497;9.0959;-0.419;-2.1422;9.5696;-0.0577;0.4662;-0.56;-0.3637;-0.018;0.6736;0.3749;0.0;2.94;-44.28;-13.74;112.87;-76.19;81.71;0.0;996.82;63.507;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;64053;2020-12-03 17:39:56:134
-3.8548;9.0025;-0.735;-1.4107;9.6419;-1.1015;-2.444;-0.6394;0.3665;0.2355;-0.8206;-0.1858;0.0;5.64;-46.98;-8.46;131.25;-79.48;127.98;0.0;996.79;62.693;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;64553;2020-12-03 17:39:56:634
-4.7335;8.1405;-0.4477;-3.235;9.246;-0.4654;-1.2135;-0.3943;-0.2577;-1.1738;1.464;-0.5059;0.0;15.3;-43.86;-13.08;99.13;-70.53;98.19;0.0;996.85;62.506;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;65053;2020-12-03 17:39:57:134
2.9114;6.5076;1.2139;-0.8877;9.7654;-0.136;3.7992;-3.2578;1.3499;-0.3638;1.3358;0.3609;0.0;14.22;-45.84;-7.2;46.41;-82.47;93.32;0.0;996.75;61.06;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;65553;2020-12-03 17:39:57:634
2.3679;9.6034;0.6776;1.6599;9.6551;0.4406;0.3704;0.4152;0.2178;0.1542;-0.1224;-0.0685;2.0;8.28;-49.26;-4.32;201.3;-79.91;-75.13;0.0;996.78;62.917;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;66053;2020-12-03 17:39:58:134
1.0702;9.1581;-0.3448;0.6385;9.7782;-0.3861;0.64;-0.8547;-0.1215;0.1652;-0.222;-0.3728;1.0;14.7;-47.88;-0.12;154.74;-85.64;-121.16;0.0;996.78;58.151;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;66553;2020-12-03 17:39:58:634
-1.1205;9.6058;-0.6967;-0.7302;9.7683;-0.4662;-0.4358;-0.5671;-0.3814;0.0669;-0.203;-0.1767;1.0;18.42;-46.38;-2.76;53.87;-85.96;126.08;0.0;996.78;58.715;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;67054;2020-12-03 17:39:59:135
-1.3695;9.5484;-1.0726;-1.1947;9.6715;-1.0973;-0.1748;-0.1232;0.0246;-0.255;0.0328;-0.0618;2.0;18.0;-46.14;-0.24;65.83;-80.48;132.57;0.0;996.81;58.988;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;67553;2020-12-03 17:39:59:634
-0.7781;9.9243;-0.3352;-1.0536;9.738;-0.4805;0.0768;-0.1418;0.1548;-0.1402;0.0578;-0.0728;1.0;17.34;-45.72;-3.72;52.25;-83.22;114.51;0.0;996.81;58.444;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;68053;2020-12-03 17:40:00:134
0.4429;9.2658;0.9122;-0.1497;9.7998;0.3347;0.5926;-0.5339;0.5776;0.0021;-0.7357;0.4293;0.0;13.98;-46.62;-10.68;5.95;-86.57;56.85;0.0;996.79;59.954;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;68553;2020-12-03 17:40:00:634
-1.4198;8.5116;1.8819;-0.2917;9.6962;1.4386;-0.8815;-0.7128;0.5774;0.1805;-0.5964;-0.4167;0.0;6.0;-42.9;-17.58;349.3;-81.39;11.46;0.0;996.79;60.793;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;69053;2020-12-03 17:40:01:134
-1.9011;10.1182;1.0152;-2.1774;9.5568;0.3115;-0.0684;0.923;0.481;0.7187;-0.4309;-0.3172;0.0;13.26;-43.02;-11.16;63.99;-77.04;81.86;0.0;996.8;61.216;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;69553;2020-12-03 17:40:01:634
-3.0742;9.8524;-0.5794;-2.809;9.392;-0.2647;0.9582;-0.1118;-1.2269;-0.7107;-0.36;-0.0954;0.0;15.48;-44.16;-16.02;89.32;-73.28;95.38;0.0;996.81;61.716;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;70053;2020-12-03 17:40:02:134
-5.1573;9.1294;-0.3328;-2.9566;9.3472;0.2404;-2.2006;-0.2179;-0.5732;-0.5947;-0.1578;0.0823;0.0;14.34;-43.32;-18.72;84.35;-72.39;85.35;0.0;996.81;61.984;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;70553;2020-12-03 17:40:02:634
-0.2634;9.9554;-0.5076;-1.4913;9.6383;-1.024;1.5008;0.0848;0.8516;0.4187;0.5092;0.0836;0.0;16.2;-45.24;-8.4;89.22;-79.37;124.48;0.0;996.76;54.061;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;71053;2020-12-03 17:40:03:134
-0.601;9.4143;-1.1301;-1.6078;9.6431;-0.7713;1.9119;-0.8226;-0.3205;-0.1689;0.0346;-0.1822;0.0;16.74;-43.56;-11.94;83.82;-79.52;115.63;0.0;996.81;52.156;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;71553;2020-12-03 17:40:03:634
-2.1453;11.0735;-0.7566;-1.8042;9.5893;-0.9799;-0.3411;1.4842;0.2233;0.0626;1.2093;0.2326;0.0;18.18;-41.58;-7.32;76.99;-77.92;118.51;0.0;996.77;54.423;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;72053;2020-12-03 17:40:04:134
0.8835;9.7878;-0.0431;0.4744;9.7942;-0.1346;0.4642;0.0726;5.0E-4;-0.1194;0.5606;-0.0643;0.0;13.44;-42.48;1.14;162.52;-87.12;-105.84;0.0;996.76;56.263;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;72553;2020-12-03 17:40:04:634
0.9242;10.02;0.4166;-0.8509;9.7695;-0.0567;2.4599;0.4972;0.5834;0.296;-1.1926;-0.5279;0.0;19.92;-38.82;2.22;357.71;-85.01;93.81;0.0;996.78;56.859;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;73053;2020-12-03 17:40:05:134
-3.996;9.1294;-0.1197;-2.2471;9.5411;-0.2975;-1.7489;-0.4117;0.1778;0.3326;-1.1297;0.1355;0.0;16.26;-41.04;-10.92;70.72;-76.64;97.54;0.0;996.79;60.299;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;73553;2020-12-03 17:40:05:634
-1.8029;9.625;0.5866;-1.9109;9.606;-0.493;-0.0021;-0.1702;0.6869;0.1029;-0.0069;-0.0429;0.0;11.28;-43.86;-11.76;93.94;-78.42;102.98;0.0;996.77;58.819;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;74053;2020-12-03 17:40:06:134
1.0415;10.5779;-2.028;-1.8568;9.6078;-0.6424;2.2016;1.3628;-1.6585;0.0443;-0.8835;0.1049;0.0;9.36;-44.34;-9.12;106.38;-78.44;109.08;0.0;996.79;59.744;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;74553;2020-12-03 17:40:06:634
-2.9282;7.9203;-3.0407;-2.3157;9.3266;-1.9552;-0.5;-1.3321;-0.9538;0.1072;-0.7125;0.2039;0.0;-1.98;-47.1;-7.92;166.65;-72.59;129.97;0.0;996.79;62.56;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;75053;2020-12-03 17:40:07:134
-1.8891;9.6561;-0.0263;-1.7122;9.6347;-0.6407;-1.0005;-0.127;0.7748;0.0461;-0.3472;0.1672;0.0;-10.08;-48.84;-7.38;171.63;-79.26;110.52;0.0;996.8;60.107;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;75553;2020-12-03 17:40:07:634
-0.7207;9.5125;-1.5467;-1.2543;9.6776;-0.9696;0.4426;-0.1389;-0.4048;0.3228;-0.5921;-0.1779;0.0;-11.28;-49.08;-3.72;190.66;-80.7;127.7;0.0;996.77;59.773;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;76053;2020-12-03 17:40:08:134
-3.6513;8.3584;-2.3799;-2.4042;9.3797;-1.5527;-1.2471;-1.0213;-0.8272;-0.1781;-0.134;0.0646;0.0;-12.48;-48.6;3.12;201.97;-73.03;122.86;0.0;996.8;63.826;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;76553;2020-12-03 17:40:08:634
-1.6281;9.6585;0.5866;-1.8616;9.6262;-0.2023;0.2335;0.0323;0.7889;-0.037;0.1214;0.0646;0.0;-14.28;-49.38;-3.48;176.4;-78.99;96.2;0.0;996.76;60.134;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;77054;2020-12-03 17:40:09:135
-1.2546;10.9035;0.237;-1.7868;9.6333;-0.4211;0.2904;0.3365;1.1897;0.1493;0.8953;0.0206;0.0;-12.0;-48.6;-3.78;176.97;-79.21;103.26;0.0;996.77;59.702;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;77552;2020-12-03 17:40:09:633
-2.696;8.8852;0.929;-2.8409;9.3772;0.4102;0.0132;-0.3962;0.6289;-0.9123;1.5972;0.0671;0.0;-2.58;-45.18;-14.28;136.14;-73.52;86.19;0.0;996.8;61.372;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;78053;2020-12-03 17:40:10:134
